id|num_llamad_ent|num_llamad_sal|mb_datos|seg_llamad_ent|seg_llamad_sal
980|172|4|17506|7445|213
981|32|0|8624|5281|0
982|182|36|8240|18580|14090
983|230|47|21844|11393|523
984|198|34|2623|8516|9438
985|116|7|17838|14683|17761
986|229|69|14495|1593|6742
987|169|49|16399|669|3923
989|239|96|1297|4977|12939
990|105|0|20393|10752|0
991|139|12|17560|8379|15506
992|91|22|11499|13245|14624
993|247|12|14823|19339|10339
994|166|53|24053|6053|842
995|11|40|12859|10025|13308
996|46|63|23222|6493|13756
997|130|1|18131|11219|14432
998|147|9|10385|16009|6418
999|171|9|24757|16352|12419
1000|215|22|16807|15384|19713
1001|115|44|3919|16782|9001
1002|72|79|4363|6510|12371
1003|119|7|24372|17465|1073
1004|187|30|4745|18925|330
1005|27|54|3985|5189|15074
1006|7|76|5415|13154|5104
1007|181|65|20503|8220|8845
1008|74|9|4863|17691|18979
1009|39|56|8730|2795|18
1010|175|66|21970|1814|13015
1011|216|25|9144|4109|16237
1012|72|66|24148|10648|18272
1013|208|83|8630|5663|6118
1014|240|66|109|10531|4497
1015|65|13|5006|17722|18183
1017|196|36|12656|7986|7630
1018|140|55|22849|2066|9147
1019|52|77|11996|8015|13464
1020|230|14|11647|8099|6302
1021|23|12|4501|17462|5817
1022|24|6|12779|3320|2361
1023|135|4|10323|7113|18309
1025|173|92|10573|6108|16674
1027|195|53|16066|17457|9853
1028|203|4|2996|16491|12488
1029|198|87|6138|9207|8452
1030|191|5|23048|4651|4624
1032|84|53|24252|9517|19075
1033|172|16|12391|586|5118
1034|156|9|4260|11850|10866
1035|245|23|268|2330|1183
1036|117|46|21766|10732|5730
1037|167|79|17140|14896|9946
1039|211|39|11427|5532|18976
1040|17|3|17700|14360|11523
1041|131|58|17001|6151|8859
1042|195|9|15970|9171|6079
1043|243|57|9306|14177|11416
1044|172|77|796|15166|8162
1045|186|78|2599|2398|4513
1046|13|74|6719|6796|11675
1047|149|1|1260|17032|13815
1048|240|82|21467|13077|18992
1049|145|7|4874|16033|7168
1050|164|76|24868|5306|18624
1051|9|97|1046|5907|15360
1052|155|61|12057|5626|11217
1053|199|85|11463|14060|3489
1054|219|86|4963|9788|11148
1055|63|41|10488|18402|10036
1056|186|23|11208|13965|1819
1057|111|11|20296|9547|2090
1058|119|43|23322|14404|8934
1059|178|20|7912|6097|3402
1060|183|41|4737|9034|10283
1061|138|4|4106|521|8174
1062|158|91|8382|5383|3068
1063|38|18|5499|10010|4468
1064|240|25|21802|9312|15188
1065|95|30|17407|18791|509
1066|64|57|17829|18928|12211
1067|59|89|15751|17063|7272
1068|43|47|14772|12763|12795
1069|147|7|12514|9106|14821
1070|168|80|9150|8615|9034
1071|23|81|23982|3018|12760
1072|168|46|4993|1015|254
1073|103|92|16033|14579|13016
1074|67|41|16339|4518|23
1075|215|72|1833|13132|6418
1076|6|96|13158|7894|15356
1077|69|30|18713|5730|981
1078|230|7|7793|915|13071
1079|228|61|12868|7705|17507
1080|181|32|12177|12519|8415
1081|167|42|9054|3530|12900
1082|249|56|19736|14882|11048
1083|80|68|19778|4281|15211
1084|134|88|7081|1099|15957
1085|41|57|4027|537|8631
1086|119|44|14792|14683|13615
1087|5|81|14549|6858|8658
1088|182|28|1227|4612|11085
1089|157|68|17597|14759|18850
1090|158|48|3112|12685|19594
1091|109|100|21185|3382|17589
1094|139|75|5363|549|13952
1095|194|82|17931|6621|16501
1096|84|54|14971|13615|10705
1097|32|21|15706|15178|8513
1098|169|68|15047|9447|16078
1099|247|87|17347|8980|10832
1100|185|48|7463|16045|18985
1101|174|39|16050|3788|17326
1102|206|24|2825|19599|8279
1103|90|9|19871|5017|13900
1104|53|26|11261|19920|4500
1105|28|82|13602|2419|11188
1106|28|47|10453|1253|15291
1107|27|18|6114|17631|15430
1108|127|39|10443|16593|19430
1109|84|63|8402|14328|9036
1110|97|86|24774|1991|2762
1111|157|9|13654|5719|6944
1112|37|6|3681|4795|5123
1113|107|58|4491|3218|2215
1114|124|99|9323|11675|16850
1115|243|70|6714|3358|14999
1116|59|66|17060|19404|13654
1117|196|50|15199|7088|7193
1118|6|4|6788|9755|19563
1119|57|29|6562|9055|5242
1120|169|3|21614|15228|17749
1121|250|22|4790|13587|18791
1122|15|96|7350|12537|12074
1123|108|59|2122|4433|16480
1124|173|83|4141|4804|14858
1125|190|7|8656|14997|12760
1127|193|13|21564|12162|5756
1129|241|11|2172|13481|14087
1130|35|28|14691|14543|18323
1131|102|20|8870|13197|3562
1132|31|41|21734|582|19171
1133|15|4|12351|5771|1616
1134|69|94|12567|1502|16190
1135|21|12|16975|18357|9065
1136|245|37|14184|19470|8408
1137|79|5|6293|4736|7785
1138|101|19|16346|3118|8986
1139|69|94|17689|6792|12458
1141|123|95|1810|206|14697
1142|49|89|3081|1839|13683
1143|43|41|15348|18935|1592
1144|98|30|18180|210|16507
1145|53|47|11119|12875|16687
1146|165|2|9547|14049|216
1147|186|50|2455|16|11283
1148|161|94|24808|1151|15266
1149|93|65|20547|18220|8194
1150|141|28|17341|10282|18767
1151|137|70|9036|2472|9647
1152|103|20|9044|1256|8280
1153|129|4|24444|12435|7122
1154|104|44|1725|1004|5479
1155|187|38|19851|16754|5794
1156|95|12|9790|16151|9308
1157|124|25|17170|14598|811
1158|13|32|2179|3618|7144
1159|160|72|11119|13933|16897
1160|36|62|11899|5225|3093
1161|99|41|20392|9476|3494
1162|210|54|12300|5112|17495
1163|206|28|8517|7727|14427
1164|231|76|11579|4838|3375
1165|121|87|1043|9781|8664
1166|113|70|9300|1936|8967
1167|114|59|396|19522|3252
1168|166|85|1723|55|9654
1169|149|2|3700|16066|15247
1170|121|30|2699|13925|15440
1171|5|98|18714|4092|13117
1172|33|20|14859|13759|2348
1173|209|42|17177|14296|19353
1174|94|29|13585|4021|14754
1175|88|42|8594|219|9519
1176|106|99|21299|8913|12582
1177|81|95|19011|11425|2826
1178|231|38|9863|8963|19920
1179|190|84|13594|5572|5995
1180|123|98|18990|18780|15724
1181|6|98|20783|16841|2873
1182|198|64|12455|16458|8520
1183|84|50|11894|11733|582
1184|13|91|608|6531|11305
1185|63|87|9368|18501|8788
1186|107|14|788|7881|6653
1187|203|39|14014|5226|3088
1188|202|25|23988|13778|3153
1189|187|70|18567|3931|5029
1190|55|76|11167|6052|12376
1191|41|55|12339|4418|15037
1192|50|58|4439|1643|165
1193|239|28|12915|825|11675
1194|178|41|11908|893|11712
1195|77|14|2263|2735|9315
1196|67|71|14129|16303|14332
1197|191|17|22812|18717|9846
1198|233|19|15091|8464|2761
1199|28|32|11700|8774|13027
1200|106|3|327|15001|4579
1201|239|8|11923|6877|2568
1202|145|89|4165|1650|17658
1203|80|86|14521|19116|1677
1204|169|100|12692|6797|15143
1206|84|3|17275|4712|10728
1207|69|70|4290|8837|6352
1208|100|47|13907|6644|6161
1209|159|96|564|1747|9319
1210|250|27|19386|19311|903
1211|34|77|15536|8563|8284
1212|146|19|4874|19147|13201
1213|222|85|22214|11127|17072
1214|157|14|4482|17606|9804
1215|248|74|9989|8235|2371
1216|143|60|13740|3144|3190
1217|236|100|18197|7494|1907
1218|72|85|9727|3277|12035
1219|167|81|18071|5203|2738
1220|152|29|7237|8153|12665
1221|150|22|18877|104|7243
1222|87|100|18198|10385|290
1223|154|41|23799|7824|4926
1224|91|23|6974|19048|632
1225|15|71|20496|7884|7301
1226|181|86|6525|3205|3371
1227|60|62|8825|1368|3923
1228|150|94|8941|2338|9756
1229|153|73|8024|3451|8841
1230|15|47|2125|1272|9639
1231|200|20|5871|6126|15849
1232|249|39|15137|9176|17080
1233|179|19|3212|2622|5568
1234|99|38|21708|3934|148
1235|210|23|23839|11146|9528
1236|35|56|20351|11123|15203
1237|219|56|643|8982|11746
1238|230|93|19555|1054|16810
1239|33|72|20810|947|12950
1240|246|1|13318|19644|1502
1241|194|15|3461|14692|1102
1242|204|34|1936|6271|12047
1243|127|80|5046|16851|8008
1244|197|6|7137|12872|10419
1245|47|39|19269|4690|6689
1246|80|74|17967|207|9996
1247|153|93|4580|2115|1219
1248|99|35|7633|3822|12460
1249|165|21|14723|9483|8343
1250|228|29|15979|18595|7081
1251|70|22|11643|10556|10742
1253|0|52|274|0|13187
1254|162|52|20008|5103|10479
1255|136|76|2247|12387|15426
1256|126|88|8678|19851|525
1258|64|27|15049|14696|1170
1259|194|99|11514|17358|6071
1260|119|1|13480|2392|17019
1261|214|6|8494|7806|17206
1262|74|32|1536|14792|14005
1264|140|83|18732|19756|18609
1265|120|89|219|630|17146
1266|116|31|5912|11602|6242
1267|62|39|13348|15920|7482
1268|115|11|1787|3111|4252
1269|227|87|17985|5850|15920
1270|162|58|6050|11868|624
1271|92|47|22662|6919|10800
1272|71|7|48|11337|15670
1273|29|66|5734|11588|263
1274|187|0|5443|2637|0
1275|162|65|7605|11241|19070
1276|192|52|8325|3506|7510
1277|137|7|14466|16376|10367
1278|59|22|18176|19916|11466
1279|225|69|1028|16468|522
1280|176|44|19759|14792|12982
1281|86|72|24294|14319|17733
1282|103|62|10500|172|12964
1283|4|33|7823|6808|2513
1284|16|42|627|209|1895
1285|178|6|5832|7214|12752
1286|36|57|10536|12410|3247
1287|117|88|19106|10302|759
1288|95|3|23799|18543|6065
1289|216|79|12248|2151|2525
1290|133|13|2628|5130|16379
1291|49|12|6117|17477|17861
1292|88|39|1378|4599|7351
1293|127|86|11462|4747|3023
1294|156|60|8177|15270|9728
1295|27|52|2123|3221|9051
1296|221|43|11533|12433|4567
1297|63|22|19148|18|1914
1298|129|70|9824|3104|2864
1299|61|94|12747|11048|1486
1300|87|62|2887|7660|19218
1301|10|83|7987|5091|7784
1302|119|64|14033|711|913
1303|91|69|208|10495|19124
1304|138|24|4465|15753|18274
1305|99|86|23042|1949|6015
1306|90|56|14218|11542|18231
1307|71|52|1511|2079|16326
1308|89|16|7521|4160|17310
1309|46|98|24176|11939|2661
1310|12|77|12088|10408|5187
1311|131|18|23235|18252|17634
1312|33|12|12511|9444|7755
1313|244|20|20311|13358|16704
1314|206|57|4239|6988|8255
1316|162|56|24577|7860|9497
1317|176|16|21245|11947|8402
1318|201|73|1055|3922|14049
1319|110|41|21706|8135|13923
1320|140|17|17534|5014|9510
1321|7|74|22205|3027|17273
1322|75|57|767|17341|5391
1323|76|0|7904|3834|0
1324|209|77|10205|8356|14805
1325|134|72|15333|3139|5404
1326|162|98|8746|14526|1934
1327|166|59|23057|17871|16739
1328|45|8|4155|14715|12278
1329|66|9|24996|17284|14832
1330|47|85|9800|389|550
1331|89|27|9260|7278|14865
1332|137|100|23660|4756|12130
1333|130|74|15517|2261|6447
1334|141|98|23434|11458|12908
1336|36|49|14599|8766|1143
1337|243|11|17651|10873|2197
1338|154|31|2344|6871|12821
1339|29|2|11000|5817|234
1340|105|65|6250|3743|1830
1343|125|7|7940|12227|1134
1344|161|88|8817|11566|2202
1345|103|94|24127|19556|12451
1346|179|72|6666|15141|2297
1347|188|97|15542|10470|15317
1348|56|71|15588|17081|5248
1349|33|63|14143|5204|2663
1350|68|87|3635|8494|7730
1351|6|7|24181|12738|17379
1352|5|63|5314|16531|12941
1353|167|89|11730|4135|16870
1354|167|30|12766|2711|16954
1355|99|45|5729|15575|11300
1356|94|83|23315|7583|7661
1357|2|83|2768|8497|15628
1358|163|77|7841|2729|18279
1359|248|68|9538|14869|10223
1360|156|70|22501|6693|5702
1361|2|56|21148|12505|1866
1362|86|17|4248|5809|14781
1363|231|8|7359|7913|9989
1364|201|87|19517|12392|9592
1365|163|98|6540|8725|523
1366|75|97|5869|19149|4898
1367|104|55|3359|7647|19357
1368|166|46|16005|17729|4489
1369|26|89|23010|18571|11476
1371|135|67|20661|8045|13842
1372|68|30|21571|3748|18250
1374|36|81|14989|3971|15708
1375|84|82|21657|4870|17627
1376|237|29|6352|13512|9528
1377|93|40|6538|265|2776
1378|20|95|4492|4045|18819
1379|134|44|8092|13414|3046
1380|48|71|10538|13640|10395
1381|112|21|22641|5995|12916
1382|71|65|3943|6892|5281
1383|131|36|23127|14279|666
1384|37|27|7724|10443|401
1385|52|26|20299|924|13004
1386|188|79|5958|11647|19718
1387|119|25|20051|11638|15567
1388|22|51|24925|17275|9368
1389|66|11|2445|12683|12809
1390|226|19|16919|11914|5441
1391|63|74|16254|4406|12792
1392|212|5|9763|7301|17351
1393|206|24|211|245|14253
1394|67|24|20055|13774|6400
1395|8|70|10470|1412|2026
1396|70|33|12820|16200|7077
1397|27|93|18300|5931|14825
1398|33|4|22727|11006|13148
1399|208|38|13356|6344|6722
1400|12|63|22075|8899|5010
1401|9|21|12578|1060|6931
1402|147|1|17103|12692|18636
1404|197|59|11906|17893|14477
1405|85|17|24243|3448|17737
1406|135|32|23166|6576|5950
1407|173|54|13861|3963|6384
1408|70|35|12942|11000|10688
1409|203|12|9736|4968|7280
1410|156|53|5211|19427|19041
1411|200|87|1608|14195|18088
1412|233|19|17835|6963|15068
1413|132|89|21028|4587|19767
1414|188|3|3044|2747|19384
1415|156|70|9186|4042|15865
1416|208|36|8377|2244|14439
1417|56|1|16936|18613|2852
1418|181|63|23654|16919|19442
1419|67|65|13685|15340|13840
1420|92|71|17154|3067|14837
1421|229|65|5612|2016|15922
1422|178|92|5946|7122|11507
1423|241|85|6209|18127|9333
1424|244|41|2225|4989|6009
1425|83|19|18113|5303|19444
1426|58|75|17938|6978|18946
1427|135|86|13699|10280|10369
1428|142|6|10756|11633|11640
1429|196|7|19618|13872|16414
1430|27|53|11435|13199|5197
1431|83|27|4534|10549|6748
1433|121|91|3924|17290|9347
1434|102|28|13923|12551|8737
1435|180|25|7305|16681|6049
1436|203|88|4393|5305|16990
1438|53|60|11384|13519|14807
1439|189|3|10545|10288|19940
1440|62|24|13585|396|15062
1441|184|83|24574|4462|10624
1442|28|82|22086|16538|13465
1443|126|99|24657|17972|8376
1444|58|74|19987|5206|4067
1445|159|82|1854|11601|13516
1446|24|98|12549|496|11474
1447|151|30|20649|239|17184
1448|214|41|7426|14734|687
1449|129|9|18516|13581|9112
1450|5|73|18210|15868|2643
1451|86|41|11128|10308|9059
1452|81|65|19972|10177|3171
1453|236|69|8746|19480|12271
1454|34|41|23872|11503|17104
1455|233|37|19366|9474|11155
1456|67|39|15352|11864|18212
1457|41|54|11379|14626|12184
1458|238|58|3827|15612|6544
1460|100|37|734|812|14975
1461|121|56|14689|7440|15358
1462|186|88|3012|14589|14903
1463|15|13|24097|11599|4647
1464|6|43|2483|1614|11339
1465|66|44|19186|13966|5414
1466|124|84|22059|10415|5341
1467|156|61|19664|296|8130
1468|178|40|9493|18469|171
1469|227|90|5252|4262|9670
1471|181|85|8427|19037|8292
1472|227|36|876|13515|15683
1473|85|74|22293|15209|9308
1474|66|44|5222|9147|1778
1475|180|28|14322|10759|10431
1476|194|54|24986|14611|2607
1477|161|51|14333|14565|17970
1478|93|35|14071|5099|11673
1479|104|99|15916|7303|9406
1480|44|26|14636|13149|5591
1481|228|89|3555|9111|6181
1482|97|57|24524|7109|13684
1483|83|38|3981|129|5359
1484|1|23|8357|19660|2138
1487|132|81|2285|1460|796
1488|10|0|23140|3178|0
1489|164|96|13734|4146|939
1490|212|52|13715|2363|2048
1491|226|29|12714|5353|13998
1492|244|49|10547|4386|8571
1493|31|4|16139|7583|19590
1494|23|98|24363|13090|5134
1495|169|32|11085|14918|2731
1496|193|81|20028|19252|18789
1497|18|56|11649|12689|18516
1498|9|3|16908|5870|4082
1499|148|71|7424|17867|4825
1500|65|42|22197|11802|1799
1501|27|17|9775|12309|1672
1502|8|85|18767|4293|14120
1503|161|59|21700|12064|10412
1504|218|6|17432|15244|12576
1506|110|28|12766|17875|10199
1507|182|55|7020|15022|5193
1508|77|49|14264|17637|12421
1509|72|76|89|12717|1602
1510|184|46|118|171|951
1511|235|70|20646|11164|4717
1512|98|88|684|6787|17058
1513|173|56|2243|17745|19819
1514|195|1|14755|4959|7247
1515|245|37|23045|8858|3081
1516|206|55|4554|11823|4326
1517|111|14|8664|2097|7081
1518|185|85|4281|8580|3834
1519|46|69|6017|17888|4163
1520|108|59|16216|12106|12986
1521|134|8|11553|8934|16487
1522|48|0|14297|4209|0
1523|124|14|10427|7535|10196
1524|58|7|4564|4244|8481
1526|205|21|22065|5091|6701
1527|75|27|2624|3485|9426
1528|104|47|13328|1012|9673
1529|174|72|4313|17437|8082
1530|54|84|21515|5555|18651
1531|223|66|19419|17622|11117
1532|242|54|13921|14408|2093
1533|33|69|5690|6293|19167
1534|202|78|3805|12142|10756
1535|34|42|24865|16895|2151
1536|155|15|8294|16406|2425
1537|204|72|22903|1720|10420
1538|231|53|14525|16655|19638
1539|100|18|15464|2181|15404
1540|250|13|2904|15571|3282
1541|169|59|16805|951|967
1542|206|56|11029|865|2503
1543|32|25|18079|5772|12334
1544|218|61|6586|9651|2472
1545|198|92|13900|2743|6353
1546|110|66|15113|7240|18997
1547|186|84|635|17929|6203
1548|212|54|20564|2353|8178
1549|123|78|17318|10291|9717
1550|117|84|5577|17633|8182
1551|144|1|1757|18574|14140
1552|140|21|6404|10777|13527
1553|184|91|16607|11311|10466
1554|225|1|15858|9919|1365
1556|189|90|15763|15179|16584
1557|118|25|9267|14487|149
1558|83|96|23190|3943|5509
1559|10|34|2751|15816|6702
1560|140|54|20348|6657|19513
1561|103|3|13273|3741|5453
1562|114|15|24051|15984|8671
1563|180|14|15950|3942|14494
1564|73|89|1326|761|14834
1565|208|68|21752|2961|10491
1566|40|89|867|6299|2821
1567|100|87|23194|13030|7478
1568|112|96|21403|8033|13821
1569|176|40|7316|8255|9249
1570|237|41|21799|13790|1137
1571|194|27|1554|1615|14367
1572|59|22|4077|5969|15700
1573|194|51|21963|16299|15657
1574|222|83|16692|12578|9899
1576|76|71|4149|10387|14203
1577|190|35|4831|2899|14025
1578|86|84|8183|4676|6626
1579|125|15|2797|3360|12977
1580|248|92|21706|8355|16905
1581|75|0|18640|11801|0
1582|61|23|14972|8020|14058
1583|219|91|24832|16826|1148
1584|148|47|32|15197|12237
1585|232|73|12973|4999|1619
1586|229|65|23478|3206|8003
1587|19|28|17720|1302|4753
1588|49|97|18401|6179|10522
1589|198|56|9739|6058|11004
1590|92|67|6835|11849|5008
1591|250|68|9487|16620|19544
1592|6|81|5514|7502|11889
1593|106|37|15941|13640|7841
1594|80|97|17323|14679|14145
1595|248|56|21850|3607|2660
1596|51|27|8413|17559|9501
1597|211|31|9766|2371|14656
1598|89|86|18269|6676|3740
1599|34|12|17267|16661|19014
1600|201|75|24383|15762|18159
1601|195|21|17595|2723|10128
1602|62|25|3815|5656|13358
1603|92|84|18907|2752|6224
1604|89|82|24925|10579|14193
1605|107|34|19021|11136|4204
1606|50|41|2801|17408|4762
1607|248|47|22792|16672|2227
1608|53|53|5395|18335|6338
1609|117|21|13312|18079|19829
1610|32|9|20752|4837|2533
1611|29|70|21359|14590|7572
1612|106|20|1306|19549|12083
1613|39|41|923|18764|13591
1614|70|93|21184|10647|3859
1615|142|84|5836|16015|14682
1616|1|70|18020|18903|15805
1617|175|47|2999|138|6478
1618|68|66|9195|4674|10978
1619|154|67|19276|755|9726
1620|16|15|16358|16040|13940
1621|4|61|7125|3280|10190
1622|126|8|658|10717|4774
1623|57|4|10116|429|12172
1624|73|72|10044|15528|8131
1625|126|93|7992|13653|527
1626|220|53|4502|6210|15726
1627|195|93|8926|12444|2487
1628|189|95|14351|13546|441
1629|120|60|12921|18656|13826
1630|26|82|5674|3955|17561
1631|176|70|15035|8538|13978
1632|14|43|23735|16035|1930
1633|12|65|6390|6264|18108
1634|3|10|12301|12188|13176
1635|34|12|15013|3661|10123
1636|88|86|3056|1102|12129
1637|107|70|9231|3362|19976
1638|219|73|13499|8446|1108
1639|94|93|15579|3035|12770
1640|246|67|3646|3960|693
1641|16|51|17322|5701|8890
1642|123|64|18506|14233|3007
1643|117|32|23996|4879|12121
1644|205|67|7220|475|2158
1645|117|19|4501|19419|14893
1646|45|94|15697|1023|1164
1647|188|56|6519|9477|5013
1648|75|1|645|7901|2063
1649|64|42|1462|19173|1738
1650|70|36|15980|17558|4334
1651|231|33|15380|8315|2390
1652|163|30|15893|10701|10379
1653|243|26|6146|5222|10269
1654|236|95|13905|645|3251
1655|68|13|3513|11502|10370
1656|193|18|18316|7758|251
1657|96|20|24894|7656|13959
1659|194|47|22987|18727|19216
1660|224|75|921|15148|1022
1661|203|85|14176|5865|1195
1662|248|61|3435|8551|9957
1663|38|49|20229|9980|3790
1664|9|78|18254|8951|15328
1665|21|57|15308|17574|19649
1666|146|10|4477|6057|13661
1667|23|78|22905|1447|2010
1668|63|28|13390|8563|11905
1669|6|80|13676|3583|18279
1670|167|66|8893|5863|6744
1671|233|71|3853|10466|19084
1672|112|72|22930|5060|6462
