id|financiacion|imp_financ|descuentos
6157|||SI
6162|SI|15.540251247410273|
6163|||SI
6167|||SI
6175|SI|16.884685018235405|
6176|||SI
6180|SI|11.758897713059984|
6183|SI|33.73723378936327|
6184|||SI
6186|||SI
6189|SI|24.585599907082525|
6190|||SI
6195|||SI
6205|SI|19.92251409364552|
6213|||SI
6225|SI|37.38027921004664|SI
6228|||SI
6235|SI|24.711418405345405|
6248|||SI
6249|||SI
6253|||SI
6254|||SI
6257|||SI
6259|||SI
6261|SI|11.2306991977988|
6263|||SI
6266|||SI
6269|SI|16.90487812856395|
6270|||SI
6275|||SI
6276|||SI
6285|SI|35.0477588471374|
6286|||SI
6289|SI|14.72068493271724|
6292|||SI
6303|||SI
6306|||SI
6311|||SI
6315|SI|8.335124570400659|
6318|SI|25.24749868293825|
6324|||SI
6332|||SI
6338|SI|37.69789315084167|
6340|SI|6.049675233314189|
6345|||SI
6353|||SI
6354|||SI
6356|||SI
6359|||SI
6363|||SI
6369|||SI
6370|SI|17.43379064383096|SI
6373|||SI
6374|||SI
6378|||SI
6380|||SI
6381|||SI
6386|SI|36.019935358803465|SI
6390|||SI
6392|||SI
6401|||SI
6403|SI|20.51153988563685|
6406|SI|38.86261428614827|
6408|||SI
6412|SI|25.76260677185741|SI
6413|||SI
6414|SI|11.254048532641326|
6415|||SI
6416|||SI
6417|SI|9.37759633753451|
6425|SI|16.4714434453154|SI
6426|||SI
6429|SI|36.11997237505461|SI
6434|||SI
6435|||SI
6437|||SI
6442|||SI
6443|||SI
6447|||SI
6455|||SI
6467|||SI
6469|SI|36.717201281211366|SI
6470|||SI
6473|SI|5.675181515320222|
6476|||SI
6477|||SI
6478|||SI
6480|||SI
6481|||SI
6487|||SI
6490|||SI
6493|||SI
6495|SI|25.86915666765559|
6497|SI|24.19963319894433|
6499|||SI
6506|||SI
6513|||SI
6530|SI|28.603124674213014|
6536|||SI
6537|||SI
6546|SI|30.20462064209059|
6548|||SI
6560|||SI
6565|||SI
6567|||SI
6568|||SI
6570|||SI
6573|SI|37.57743969207336|
6575|||SI
6577|||SI
6578|||SI
6582|||SI
6583|SI|16.11683978674296|
6584|||SI
6590|||SI
6592|SI|11.126578117317912|
6600|SI|10.880908372193696|
6602|||SI
6607|||SI
6611|||SI
6612|||SI
6618|||SI
6634|SI|6.060836746647677|
6646|||SI
6662|||SI
6665|||SI
6670|SI|23.16313021524651|
6675|SI|16.6537041151089|
6683|||SI
6685|||SI
6690|||SI
6700|SI|34.74373330616015|
6711|||SI
6712|SI|31.06778457469153|SI
6715|||SI
6716|SI|9.773777695933779|SI
6734|||SI
6735|||SI
6736|||SI
6743|SI|12.041465424980926|
6744|||SI
6747|||SI
6749|||SI
6752|||SI
6754|||SI
6755|||SI
6759|||SI
6767|||SI
6768|||SI
6773|||SI
6789|SI|21.627745216557845|
6791|||SI
6794|||SI
6796|SI|18.947549704534445|SI
6800|||SI
6801|||SI
6802|||SI
6810|||SI
6811|||SI
6818|SI|30.17905676997262|
6822|||SI
6825|||SI
6828|||SI
6837|||SI
6841|||SI
6842|||SI
6852|||SI
6853|||SI
6866|||SI
6868|SI|20.837471253318192|
6874|||SI
6876|||SI
6879|||SI
6883|||SI
6887|SI|26.77201990652731|
6892|||SI
6893|||SI
6897|||SI
6898|||SI
6902|||SI
6907|||SI
6910|||SI
6915|||SI
6919|||SI
6925|||SI
6929|||SI
6930|||SI
6937|||SI
6941|SI|36.25713619737205|
6951|||SI
6954|||SI
6957|||SI
6958|SI|37.273745482722354|
6966|||SI
6967|||SI
6973|||SI
6974|||SI
6980|SI|14.21807752841433|SI
6981|||SI
6989|SI|17.142545659532637|
6990|SI|31.896501933148265|
6992|||SI
6993|||SI
7004|||SI
7006|SI|18.583231489700946|SI
7010|||SI
7013|||SI
7014|||SI
7017|||SI
7018|||SI
7023|SI|14.383591244155893|
7026|||SI
7041|||SI
7044|SI|21.749933948552986|
7045|||SI
7054|||SI
7070|||SI
7075|||SI
7076|||SI
7086|SI|38.71117194146797|
7088|SI|22.681239850915066|
7091|||SI
7093|||SI
7094|||SI
7105|||SI
7113|||SI
7115|||SI
7119|||SI
7126|SI|11.856077470985186|
7135|||SI
7144|||SI
7148|||SI
7149|||SI
7151|||SI
7156|||SI
7158|||SI
7161|||SI
7162|||SI
7165|||SI
7167|||SI
7176|||SI
7179|SI|24.24844140755216|
7181|SI|30.180650391269012|
7183|||SI
7185|||SI
7194|SI|14.47312189987742|
7198|||SI
7201|SI|22.15091846162984|
7204|||SI
7214|||SI
7219|||SI
7227|||SI
7228|SI|35.06804738805278|
7229|||SI
7232|||SI
7243|||SI
7245|||SI
7247|SI|14.357042868426307|
7266|||SI
7269|SI|39.459191602658976|
7277|||SI
7278|||SI
7282|||SI
7287|||SI
7291|SI|27.09586675632432|SI
7298|||SI
7300|||SI
7306|SI|22.87662330554902|
7310|||SI
7311|||SI
7313|||SI
7319|||SI
7320|||SI
7321|SI|15.168720464702435|
7328|||SI
7329|||SI
7331|SI|38.50894748939342|
7339|||SI
7340|||SI
7341|||SI
7342|SI|21.187761864490614|
7344|SI|33.92276105253037|
7345|||SI
7346|SI|16.860253701909798|
7355|||SI
7363|SI|37.32965589978952|
7365|||SI
7367|SI|8.663292170026642|
7368|SI|34.81192949318896|SI
7369|||SI
7372|||SI
7376|SI|8.636899431980831|
7381|SI|36.58201409133646|
7382|||SI
7385|||SI
7386|SI|16.12356503782233|
7402|||SI
7410|||SI
7411|||SI
7419|SI|13.933923586039755|
7421|||SI
7429|SI|35.856983891451065|
7431|||SI
7433|||SI
7438|||SI
7448|||SI
7456|||SI
7466|||SI
7470|SI|7.112283771039086|
7471|||SI
7477|SI|33.22531778988064|
7480|||SI
7482|SI|30.5684380066364|
7483|||SI
7485|||SI
7488|||SI
7491|||SI
7501|||SI
7504|SI|8.155035453039295|
7514|||SI
7517|SI|39.02822331825006|
7519|SI|25.887284527143663|
7522|||SI
7538|||SI
7539|||SI
7541|||SI
7544|||SI
7545|||SI
7548|||SI
7554|||SI
7556|||SI
7560|||SI
7561|SI|8.112970592014417|SI
7567|||SI
7569|||SI
7570|||SI
7572|SI|10.60126400475137|
7578|SI|18.961357033889|
7585|||SI
7588|||SI
7590|SI|24.399294673698034|
7591|||SI
7593|||SI
7595|||SI
7599|||SI
7623|SI|29.08287098777024|SI
7633|||SI
7634|||SI
7637|||SI
7640|||SI
7643|||SI
7656|||SI
7665|||SI
7669|||SI
7671|||SI
7672|||SI
7681|||SI
7685|||SI
7686|SI|18.3808468880204|
7688|||SI
7689|||SI
7695|||SI
7697|||SI
7699|||SI
7700|||SI
7702|||SI
7708|SI|21.839500763364267|
7709|||SI
7717|||SI
7728|||SI
7730|||SI
7734|||SI
7737|SI|32.66618945319288|
7748|||SI
7758|||SI
7762|||SI
7778|||SI
7794|||SI
7799|SI|36.61287641775153|
7804|||SI
7805|||SI
7807|SI|39.238474912622884|
7810|||SI
7811|||SI
7814|||SI
7815|SI|17.571108537848197|
7822|||SI
7824|||SI
7827|||SI
7831|||SI
7835|||SI
7838|||SI
7839|||SI
7840|||SI
7843|||SI
7845|||SI
7846|||SI
7847|||SI
7851|SI|11.897660727600279|SI
7860|||SI
7861|||SI
7864|||SI
7866|||SI
7867|||SI
7883|||SI
7884|||SI
7887|||SI
7888|||SI
7899|||SI
7902|||SI
7903|||SI
7904|||SI
7907|||SI
7910|||SI
7921|SI|26.02632132623751|SI
7923|SI|35.74331470893074|
7926|||SI
7928|||SI
7932|||SI
7947|||SI
7948|||SI
7951|||SI
7952|SI|22.366676580179472|
7957|||SI
7961|||SI
7966|||SI
7972|SI|38.40187165681593|SI
7975|SI|38.1019026863036|SI
7979|||SI
7983|||SI
7996|||SI
8011|||SI
8015|||SI
8017|SI|23.755557578911013|
8022|SI|33.811978697192124|SI
8027|||SI
8035|SI|39.129094233194905|
8040|||SI
8045|SI|19.698712415687|
8047|||SI
8049|||SI
8051|||SI
8065|||SI
8067|||SI
8076|||SI
8081|||SI
8086|||SI
8087|||SI
8091|||SI
8098|||SI
8100|SI|29.29990757829113|
8103|||SI
8112|||SI
8114|||SI
8115|SI|18.23108258587712|SI
8116|SI|25.99913689476848|
8117|||SI
8122|||SI
8127|||SI
8131|||SI
8133|SI|38.261880182040024|SI
8135|||SI
8145|||SI
8146|||SI
8147|||SI
8152|||SI
8153|||SI
8160|SI|8.780304592365201|SI
8167|||SI
8173|||SI
8176|||SI
8184|SI|35.12006678427964|
8194|SI|5.612776642543392|
8196|||SI
8197|||SI
8200|||SI
8209|||SI
8215|||SI
8224|SI|30.723423920740924|
8225|||SI
8228|||SI
8230|||SI
8231|||SI
8232|SI|30.11185477168549|
8233|SI|9.735413413433122|
8235|||SI
8236|||SI
8240|||SI
8241|||SI
8243|||SI
8244|||SI
8250|||SI
8251|||SI
8253|SI|21.726998659310908|
8259|||SI
8262|||SI
8268|||SI
8270|SI|18.51750066119885|
8272|||SI
8273|||SI
8274|||SI
8276|||SI
8281|||SI
8282|||SI
8286|||SI
8288|||SI
8289|||SI
8295|||SI
8297|||SI
8303|SI|28.71279593212159|
8313|||SI
8315|SI|11.059683950214446|
8316|||SI
8322|||SI
8323|||SI
8324|||SI
8329|||SI
8330|||SI
8336|||SI
8337|SI|28.887474696594786|SI
8338|||SI
8339|||SI
8340|||SI
8349|||SI
8353|||SI
8360|||SI
8361|SI|28.42243045891097|
8372|SI|9.270153658257447|
8374|||SI
8375|SI|8.987445759379543|SI
8376|||SI
8378|SI|6.280285673044894|SI
8381|||SI
8385|||SI
8388|||SI
8393|||SI
8400|SI|31.775822862366446|
8408|||SI
8417|SI|34.572917202128004|
8419|||SI
8422|||SI
8431|||SI
8432|SI|19.27574377322748|
8440|||SI
8441|||SI
8444|||SI
8447|||SI
8449|||SI
8454|||SI
8456|||SI
8459|SI|30.548025631130773|
8471|SI|17.030998667854163|
8476|||SI
8485|||SI
8489|||SI
8493|||SI
8495|SI|36.81995010692923|
8496|||SI
8498|||SI
8500|||SI
8507|||SI
8509|SI|21.97729255227381|
8520|||SI
8523|SI|13.488583540263472|
8531|||SI
8533|||SI
8542|||SI
8543|||SI
8547|||SI
8548|||SI
8549|||SI
8552|||SI
8553|SI|18.351393780766585|
8555|||SI
8556|||SI
8560|||SI
8576|||SI
8581|||SI
8587|||SI
8594|||SI
8596|||SI
8597|||SI
8605|||SI
8609|SI|27.48649181302128|
8610|||SI
8617|||SI
8626|||SI
8628|SI|20.799177467471647|
8632|||SI
8639|SI|15.881234121174126|SI
8640|||SI
8643|||SI
8644|||SI
8645|SI|7.234568520230253|
8648|SI|10.261784305439011|SI
8657|||SI
8658|||SI
8659|||SI
8678|||SI
8686|||SI
8689|||SI
8694|SI|17.55841012847339|
8695|SI|13.122386253852275|
8699|||SI
8701|||SI
8702|||SI
8708|||SI
8711|||SI
8715|||SI
8720|||SI
8724|||SI
8727|SI|11.406380200447796|
8735|SI|17.766126371435913|
8737|||SI
8738|||SI
8742|||SI
8749|||SI
8753|SI|39.82401596334989|
8754|||SI
8757|SI|25.9699572121002|
8765|||SI
8776|||SI
8778|||SI
8779|SI|8.792458080556639|SI
8784|||SI
8790|||SI
8794|SI|12.869567911281793|SI
8796|||SI
8801|||SI
8805|||SI
8807|SI|16.758077807742062|SI
8809|SI|6.98487808521845|
8830|SI|35.100029962678924|
8834|||SI
8835|SI|6.7938105297718545|
8838|||SI
8844|SI|37.02411527129706|
8845|||SI
8848|SI|11.066481781741539|SI
8851|||SI
8862|||SI
8865|||SI
8879|SI|27.867366647932137|
8888|SI|30.61521172610858|
8891|SI|13.59889640967231|
8893|||SI
8897|||SI
8901|||SI
8902|||SI
8904|SI|20.21358915362791|
8907|SI|10.367535225545767|
8908|||SI
8914|SI|23.68810083242279|
8918|SI|7.826748235052196|
8922|||SI
8928|||SI
8931|||SI
8934|SI|23.749414435789127|SI
8940|||SI
8943|||SI
8944|||SI
8945|||SI
8947|SI|30.38980071375124|
8955|||SI
8957|SI|21.887382639847484|
8968|||SI
8969|||SI
8971|||SI
8972|||SI
8973|||SI
8975|||SI
8978|||SI
8980|SI|32.44767126808178|
8983|||SI
8984|||SI
8986|SI|18.896352628464417|
8998|SI|21.49272034465636|SI
9001|||SI
9015|||SI
9018|||SI
9019|SI|29.197141949919487|SI
9024|||SI
9026|||SI
9034|||SI
9042|SI|34.09509095946724|
9044|SI|32.116423824398765|
9046|SI|31.769515810279568|
9049|||SI
9056|||SI
9061|||SI
9067|||SI
9074|||SI
9077|SI|29.87551296753603|
9080|||SI
9081|||SI
9083|||SI
9085|SI|34.056593312989285|
9086|||SI
9091|SI|8.736585655525072|
9095|||SI
9099|SI|10.195674574384988|
9113|||SI
9114|||SI
9117|SI|29.422433632684196|
9123|||SI
9125|||SI
9126|||SI
9135|SI|30.10185247646609|SI
9136|||SI
9138|SI|5.273379997817248|
9140|||SI
9141|||SI
9143|||SI
9145|||SI
9151|||SI
9154|SI|38.41356830352056|
9161|||SI
9169|||SI
9171|||SI
9174|||SI
9180|SI|5.4222967156264525|SI
9182|||SI
9184|SI|26.735665139155827|
9186|||SI
9193|SI|16.304656478103205|SI
9204|||SI
9205|||SI
9208|||SI
9210|||SI
9211|||SI
9213|||SI
9216|SI|14.64617832325079|
9218|||SI
9223|||SI
9225|SI|15.32236231977778|
9227|||SI
9228|SI|21.089227092864338|
9229|||SI
9230|||SI
9234|||SI
9235|||SI
9236|SI|25.85317676555347|SI
9248|SI|34.081351491035534|
9254|||SI
9257|||SI
9267|SI|28.395075718722893|
9268|||SI
9274|||SI
9277|||SI
9278|||SI
9279|||SI
9280|||SI
9285|SI|11.346364541593866|
9287|||SI
9298|||SI
9299|||SI
9300|||SI
9305|||SI
9310|||SI
9317|||SI
9321|SI|8.224718442650786|
9332|||SI
9335|SI|32.49887953145253|
9339|||SI
9346|||SI
9347|SI|22.1238348584898|
9353|||SI
9363|SI|31.070479896317806|
9364|SI|23.935103600376763|
9365|||SI
9368|SI|30.19712872645053|
9372|SI|5.0099986635195215|SI
9388|||SI
9391|SI|25.059109481066088|SI
9394|SI|5.393377645257965|
9399|SI|32.87788686295819|SI
9401|SI|14.306101774937757|
9408|SI|16.815994586725648|
9412|SI|35.44922600105235|
9414|||SI
9421|||SI
9425|||SI
9426|||SI
9428|||SI
9430|||SI
9431|||SI
9436|||SI
9443|||SI
9446|||SI
9447|||SI
9450|||SI
9457|||SI
9459|||SI
9463|||SI
9466|||SI
9478|SI|32.07712830387466|SI
9479|||SI
9481|||SI
9482|||SI
9484|||SI
9487|||SI
9495|||SI
9497|SI|11.616007154860794|
9498|||SI
9502|||SI
9517|SI|14.881523659739766|
9522|SI|15.818460130968075|
9524|SI|9.326824721841474|
9526|||SI
9533|SI|36.65646946090273|
9542|SI|25.90438244367504|
9548|||SI
9554|||SI
9564|||SI
9566|SI|21.3362890485555|
9570|||SI
9571|||SI
9572|||SI
9575|||SI
9576|||SI
9577|SI|33.57785915328876|SI
9578|SI|5.071764868188408|
9582|||SI
9585|SI|25.081046758282948|
9592|SI|34.46833589079911|
9594|||SI
9600|SI|23.809874238090572|
9602|||SI
9603|||SI
9613|SI|25.061567863916864|
9614|||SI
9622|||SI
9623|SI|14.390972336184213|
9629|||SI
9631|SI|22.87739433826097|
9637|SI|16.917499410859108|SI
9642|||SI
9645|||SI
9646|||SI
9654|||SI
9655|||SI
9661|SI|8.35424211070433|
9663|SI|26.42918821774049|
9670|||SI
9671|||SI
9674|||SI
9678|||SI
9683|||SI
9684|||SI
9690|||SI
9693|||SI
9694|||SI
9701|||SI
9704|||SI
9709|SI|38.449315396367005|SI
9710|||SI
9714|||SI
9716|||SI
9723|SI|36.37715241298048|
9724|||SI
9725|||SI
9734|||SI
9736|||SI
9737|||SI
9739|SI|32.191530257674124|
9742|||SI
9744|||SI
9747|||SI
9755|SI|17.882491600459833|SI
9760|||SI
9761|||SI
9775|||SI
9777|||SI
9780|||SI
9782|||SI
9783|SI|8.941941276665926|
9788|||SI
9793|SI|12.740200340704824|
9794|||SI
9796|||SI
9801|SI|8.901573705134519|
9807|||SI
9812|||SI
9819|||SI
9824|||SI
9830|SI|30.94587423969481|
9833|||SI
9838|||SI
9839|||SI
9840|||SI
9843|SI|22.965322204464307|
9847|SI|16.11148032874803|SI
9848|||SI
9852|||SI
9854|SI|33.70052580895435|
9855|||SI
9857|||SI
9866|||SI
9875|||SI
9876|||SI
9880|||SI
9883|||SI
9886|SI|39.80609951418451|
9899|||SI
9900|||SI
9903|||SI
9907|||SI
9912|||SI
9919|||SI
9921|||SI
9931|||SI
9933|||SI
9937|SI|38.319251071335756|SI
9940|||SI
9942|||SI
9943|||SI
9944|||SI
9945|||SI
9947|||SI
9952|||SI
9956|||SI
9960|||SI
9972|||SI
9977|||SI
9984|||SI
9987|SI|15.98820360352867|
9989|||SI
9990|||SI
9994|||SI
9995|SI|16.44364466209889|SI
9999|||SI
10003|SI|7.884497228206192|
10007|||SI
10016|SI|23.621320066212355|
10027|SI|19.78954052005156|
10032|||SI
10035|||SI
10043|||SI
10046|||SI
10047|||SI
10050|||SI
10069|||SI
10070|||SI
10071|||SI
10074|||SI
10076|||SI
10084|||SI
10089|SI|13.21424442206884|
10094|||SI
10095|||SI
10096|SI|23.446258847913324|
10099|SI|6.137174493165751|
10105|||SI
10107|||SI
10112|||SI
10116|||SI
10119|SI|10.558634559175331|
10120|||SI
10128|||SI
10130|||SI
10131|||SI
10132|||SI
10134|||SI
10135|||SI
10139|SI|14.912679305288243|
10141|||SI
10143|||SI
10144|||SI
10148|||SI
10149|SI|21.177064621220328|
10152|||SI
10154|||SI
10155|SI|31.80120111965765|
10158|||SI
10160|||SI
10162|SI|39.47448385026826|
10164|||SI
10165|||SI
10168|SI|10.497600407141302|
10171|SI|25.103053339459912|
10172|||SI
10175|||SI
10180|||SI
10183|||SI
10191|||SI
10193|||SI
10195|SI|27.06252270346096|
10198|SI|15.795625404145813|SI
10199|||SI
10203|||SI
10207|||SI
10209|||SI
10211|||SI
10212|SI|21.656443382611066|
10213|SI|33.514527004532226|
10215|||SI
10224|||SI
10225|||SI
10231|||SI
10236|||SI
10240|||SI
10245|||SI
10251|||SI
10253|||SI
10259|||SI
10268|||SI
10271|||SI
10274|SI|36.917699114424884|
10275|SI|12.645145780298055|
10276|||SI
10279|||SI
10283|||SI
10297|SI|10.841617030587022|
10298|||SI
10301|||SI
10304|||SI
10309|SI|27.957201353936647|
10310|||SI
10318|||SI
10332|SI|5.277661565379488|SI
10333|SI|33.34330216317861|SI
10337|||SI
10338|||SI
10341|||SI
10355|||SI
10360|||SI
10364|||SI
10369|||SI
10371|||SI
10372|||SI
10383|SI|6.307681112842546|
10389|||SI
10392|||SI
10394|SI|15.900238121923671|
10410|||SI
10412|||SI
10413|SI|23.962213611901984|SI
10414|||SI
10415|||SI
10423|||SI
10424|||SI
10426|||SI
10427|||SI
10429|||SI
10436|||SI
10444|SI|7.0408571719050395|
10446|||SI
10447|||SI
10451|||SI
10453|||SI
10458|||SI
10459|||SI
10473|SI|13.203436195253682|
10485|||SI
10494|||SI
10495|||SI
10497|||SI
10502|||SI
10503|||SI
10504|||SI
10508|||SI
10510|||SI
10511|||SI
10512|||SI
10514|||SI
10515|SI|19.843334700343558|
10520|||SI
10524|SI|20.46208933467905|
10528|||SI
10529|||SI
10536|||SI
10538|SI|14.424521353395836|
10539|SI|35.6586655957445|
10542|||SI
10544|||SI
10547|||SI
10548|||SI
10549|SI|13.336266748684006|SI
10552|||SI
10554|||SI
10556|SI|6.169917257868224|SI
10558|||SI
10559|||SI
10562|||SI
10564|||SI
10567|SI|37.82491835923943|
10574|||SI
10575|||SI
10577|SI|32.61409554680222|
10578|||SI
10579|||SI
10586|SI|34.327831410988885|
10595|||SI
10600|||SI
10606|||SI
10609|||SI
10615|||SI
10620|||SI
10622|||SI
10623|SI|18.79151105698086|SI
10628|||SI
10629|||SI
10631|||SI
10632|SI|30.81935777570666|
10638|||SI
10640|||SI
10641|SI|37.29978616742496|
10642|||SI
10650|||SI
10656|||SI
10657|||SI
10658|||SI
10662|||SI
10664|||SI
10666|||SI
10668|SI|21.078816100104657|SI
10670|||SI
10671|||SI
10672|||SI
10683|SI|17.679796883972468|
10685|||SI
10691|||SI
10692|||SI
10695|||SI
10696|||SI
10700|||SI
10702|||SI
10706|SI|22.136490826445748|
10710|SI|32.036640538864425|
10712|||SI
10714|||SI
10717|||SI
10720|||SI
10722|||SI
10724|SI|18.46806805430566|SI
10726|||SI
10727|||SI
10728|||SI
10731|SI|36.2774202358095|
10733|||SI
10736|||SI
10739|SI|10.050483340423686|SI
10740|SI|36.000247001579716|
10743|||SI
10744|||SI
10746|||SI
10748|||SI
10749|||SI
10761|||SI
10762|SI|31.93207919750668|
10764|||SI
10769|SI|8.915110770799847|SI
10783|||SI
10785|||SI
10787|||SI
10793|||SI
10800|||SI
10807|||SI
10810|||SI
10812|||SI
10821|||SI
10829|||SI
10832|||SI
10833|||SI
10836|SI|33.491026694815076|
10838|||SI
10842|||SI
10843|||SI
10844|||SI
10849|SI|17.28763217036669|
10852|SI|34.757771815884816|
10854|||SI
10861|SI|28.676181038502325|SI
10863|||SI
10868|||SI
10876|||SI
10877|||SI
10878|||SI
10885|||SI
10887|||SI
10891|SI|37.672809338354966|
10895|||SI
10899|||SI
10914|||SI
10915|||SI
10916|||SI
10918|SI|35.18906359229225|SI
10924|||SI
10930|SI|20.55713318801854|
10934|||SI
10936|||SI
10938|||SI
10939|||SI
10940|||SI
10941|||SI
10942|||SI
10943|||SI
10945|||SI
10955|||SI
10957|||SI
10959|||SI
10968|SI|38.44883279207606|
10969|||SI
10973|||SI
10980|SI|21.72895654385073|
10983|||SI
10987|||SI
10989|||SI
10999|||SI
11008|SI|37.1129825438326|
11020|SI|32.13620649447076|
11027|SI|8.59249216894813|
11033|||SI
11035|||SI
11037|||SI
11040|||SI
11046|||SI
11049|||SI
11051|||SI
11053|||SI
11055|||SI
11057|||SI
11060|||SI
11063|||SI
11064|||SI
11071|||SI
11073|SI|26.687438944526228|SI
11075|||SI
11076|||SI
11081|||SI
11083|||SI
11084|SI|14.507402803908136|
11088|||SI
11092|SI|22.531515741643066|
11093|SI|23.905995347853327|
11094|||SI
11098|||SI
11099|||SI
11101|||SI
11105|||SI
11106|||SI
11108|||SI
11109|||SI
11111|||SI
11119|||SI
11121|SI|8.089842560513885|
11130|||SI
11133|||SI
11139|||SI
11149|||SI
11152|||SI
11159|||SI
11160|||SI
11164|SI|17.931989012099248|SI
11167|SI|10.298834536496127|
11170|||SI
11175|||SI
11182|||SI
11186|||SI
11192|||SI
11194|||SI
11195|||SI
11199|SI|10.992215004179027|SI
11201|SI|33.01126330144514|
11208|||SI
11210|||SI
11213|||SI
11220|||SI
11224|||SI
11225|||SI
11226|SI|34.426697487860196|
11230|||SI
11232|SI|19.764939862270946|
11245|||SI
11250|SI|19.199116091688897|
11253|SI|33.16120564819051|
11254|||SI
11270|SI|14.300685551597333|
11271|SI|38.14411503163376|
11274|||SI
11276|||SI
11278|||SI
11279|SI|27.30159563019435|
11280|||SI
11282|||SI
11289|SI|30.539533925610307|
11292|SI|18.425374342582877|
11302|||SI
11303|SI|20.2668410023112|
11304|SI|7.260952760358535|
11306|||SI
11313|SI|33.8508390726032|
11318|||SI
11322|SI|20.804687629432554|
11325|SI|9.185939673537234|
11333|||SI
11334|||SI
11337|||SI
11338|||SI
11340|||SI
11343|||SI
11348|||SI
11351|||SI
11362|||SI
11363|||SI
11368|SI|12.666112206505511|
11370|SI|17.168339715298053|
11372|SI|37.20062682710729|
11373|||SI
11376|||SI
11377|||SI
11381|SI|27.120288543027378|
11386|||SI
11387|||SI
11391|||SI
11400|SI|11.653978175693636|
11407|SI|38.24789903108967|
11408|SI|18.215159111161448|
11411|||SI
11414|||SI
11415|||SI
11420|||SI
11423|||SI
11436|||SI
11440|||SI
11444|||SI
11449|SI|24.86214047421279|
11451|SI|19.614112622044424|
11453|SI|15.106786843830161|SI
11457|SI|15.752880502681489|
11463|||SI
11465|SI|15.438186653731842|SI
11466|||SI
11471|||SI
11475|||SI
11476|||SI
11477|SI|30.979208747294344|
11481|SI|34.2497992373753|
11482|SI|17.173602730173208|
11485|||SI
